WeekNum,HomeTeam,AwayTeam,HomeScore,AwayScore,Q1Home,Q1Away,Q2Home,Q2Away,Q3Home,Q3Away,Q4Home,Q4Away,OTHome,OTAway
"Week 13","Kansas State","Oklahoma State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 13",USC,UCLA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 13",Miami,"Florida State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Nevada,"Colorado State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Temple,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Iowa,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","San Diego State","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Colorado,Utah,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Miami,"Arizona State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Illinois,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Ohio State",Michigan,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Western Kentucky",Army,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Michigan State",Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Pittsburgh,Rutgers,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Idaho,"New Mexico State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",UCF,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Minnesota,UCLA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",UNLV,"Kent State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Fresno State",Hawai'i,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Northern Illinois","Eastern Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Central Michigan","Ball State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",UTEP,Tulane,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Memphis,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Indiana,Louisville,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",USF,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Vanderbilt,"Kansas State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Iowa State",Kansas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Boston College",Maryland,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",UMass,Buffalo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Southern Miss",UAB,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","West Virginia",Baylor,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Texas State",UTSA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Oklahoma,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Virginia,"Virginia Tech",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Oregon State",Oregon,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Georgia,Florida,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","UL Monroe","North Texas",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Auburn,Alabama,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Western Michigan",Toledo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",ECU,Marshall,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",LSU,"Ole Miss",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Cal,SMU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Purdue,"North Carolina",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Louisiana Tech","San Jose State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Mid Tenn State",Troy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Arkansas State","UL Lafayette",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Boise State","Air Force",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Miami University",Ohio,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Houston,Rice,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Texas A&M",Missouri,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",Clemson,"South Carolina",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",USC,Navy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Wake Forest","NC State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Penn State",Stanford,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Bowling Green",Akron,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14",TCU,Texas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 14","Washington State",Washington,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15","Arkansas State","Florida Atlantic",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Idaho,"Louisiana Tech",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Indiana,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Florida,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15","New Mexico State","San Jose State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Connecticut,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Houston,UTEP,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Army,Navy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15","Utah State","Texas State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15","North Texas",Troy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15","UL Monroe","Mid Tenn State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Rice,Tulane,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",UAB,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",FIU,"UL Lafayette",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Marshall,Memphis,0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",ECU,"Southern Miss",0,0,0,0,0,0,0,0,0,0,0,0
"Week 15",Temple,USF,0,0,0,0,0,0,0,0,0,0,0,0
